Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"45143","1","2019-02-06 08:36:38","1","36","<nlp><naive-bayes-classifier><ngrams>","0",""
"45144","1","2019-02-06 08:56:45","1","1271","<machine-learning><pandas><pyspark>","2",""
"45148","1","2019-02-06 09:24:17","2","3257","<r><data-mining><dataset><dplyr>","1","1"
"45149","1","2019-02-06 09:37:59","2","635","<nlp><sentiment-analysis>","1",""
"45151","1","2019-02-06 10:14:49","0","42","<python><data-mining><data-cleaning>","1",""
"45153","1","2019-02-06 10:37:31","1","40","<machine-learning>","1",""
"45154","1","2019-02-06 10:40:51","1","725","<tensorflow><lstm><rnn><data-science-model>","0",""
"45156","1","2019-02-06 10:58:20","2","2476","<python><data-mining><text-mining><data-cleaning>","2",""
"45157","1","2019-02-06 10:58:23","1","26","<data><preprocessing>","0",""
"45158","1","2019-02-06 11:01:01","1","101","<text-mining><orange>","0",""
"45163","1","2019-02-06 12:31:40","2","1409","<python><nlp><class-imbalance><imbalanced-learn>","3",""
"45165","1","2019-02-06 13:29:24","34","67422","<machine-learning><neural-network><deep-learning><classification><keras>","5","6"
"45168","1","2019-02-06 13:57:33","2","65","<deep-learning><classification><cnn><computer-vision><image-preprocessing>","0","2"
"45169","1","2019-02-06 14:23:36","2","18","<data-mining><machine-learning-model>","0",""
"45170","1","2019-02-06 14:31:11","1","29","<r>","1",""
"45174","1","2019-02-06 15:51:53","4","6831","<machine-learning><scikit-learn><multilabel-classification>","3","2"
"45176","1","2019-02-06 16:50:59","1","35","<python><optimization>","1",""
"45177","1","2019-02-06 16:51:27","1","991","<tensorflow>","1",""
"45178","1","2019-02-06 17:24:27","1","31","<beginner><education>","1",""
"45179","1","2019-02-06 17:26:20","1","41","<python><keras><tensorflow>","1",""
"45180","1","2019-02-06 17:37:49","6","101","<feature-selection><random-forest><decision-trees><predictor-importance>","1","1"
"45183","1","2019-02-06 18:56:27","2","192","<nlp><recommender-system><word-embeddings>","1",""
"45184","1","2019-02-06 19:24:17","2","24","<dataset>","1",""
"64400","1","2019-12-08 07:54:51","1","153","<machine-learning><classification><feature-engineering><recommender-system>","1",""
"64401","1","2019-12-08 08:19:39","0","20","<machine-learning><time-series><regression><statistics><loss-function>","1",""
"64402","1","2019-12-08 08:41:36","1","34","<machine-learning><neural-network><cnn>","0",""
"64403","1","2019-12-08 09:46:47","1","30","<pandas><python-3.x>","1",""
"64412","1","2019-12-08 12:27:19","4","2318","<python><keras><feature-extraction><autoencoder>","1","1"
"64413","1","2019-12-08 12:43:56","0","37","<machine-learning><python><keras><regression>","0",""
"64414","1","2019-12-08 12:48:57","1","351","<keras><tensorflow><matlab>","0",""
"64417","1","2019-12-08 13:30:19","1","26","<machine-learning><svm><math><implementation>","0",""
"64418","1","2019-12-08 13:30:54","1","153","<machine-learning><keras><loss-function>","1",""
"64419","1","2019-12-08 14:08:23","1","20","<neural-network><classification><random-forest><binary><gbm>","0",""
"64422","1","2019-12-08 14:55:50","1","17","<machine-learning><predictive-modeling><logistic-regression><data-science-model>","1",""
"64425","1","2019-12-08 15:16:12","1","41","<machine-learning><neural-network><cnn><overfitting>","1","1"
"64426","1","2019-12-08 15:16:23","2","20","<recurrent-neural-net>","0",""
"64427","1","2019-12-08 15:49:45","2","323","<python><classification><nlp><svm><natural-language-process>","3",""
"64428","1","2019-12-08 16:15:27","2","197","<scikit-learn>","1",""
"64433","1","2019-12-08 17:29:11","3","1859","<deep-learning><tensorflow><recurrent-neural-net><sequence-to-sequence><attention-mechanism>","1","1"
"64435","1","2019-12-08 18:12:23","2","22","<r><missing-data><spss>","0",""
"64436","1","2019-12-08 18:40:46","0","377","<regression><cross-validation>","1",""
"64437","1","2019-12-08 21:10:49","1","42","<classification>","1",""
"64438","1","2019-12-08 22:01:36","1","43","<machine-learning><deep-learning><research>","0",""
"64441","1","2019-12-08 23:17:19","11","11440","<classification><metric><binary>","2","6"
"64444","1","2019-12-09 00:10:55","2","156","<python><nlp><word-embeddings><spacy>","1","1"
"64445","1","2019-12-09 01:29:01","1","13","<python><data><pytorch>","0",""
"64447","1","2019-12-09 05:15:05","2","454","<machine-learning><scikit-learn><cross-validation><model-selection>","2",""
"64450","1","2019-12-09 05:40:54","1","22","<decision-trees>","0",""
"64452","1","2019-12-09 06:37:29","0","174","<rnn><pytorch><c++>","0",""
"64455","1","2019-12-09 08:34:37","3","2858","<python><clustering><k-means><distance>","2","4"
"64459","1","2019-12-09 09:19:08","-1","29","<regression>","1",""
"64460","1","2019-12-09 09:24:28","3","178","<categorical-data><categorical-encoding>","1",""
"64462","1","2019-12-09 09:32:26","1","44","<data-mining><predictive-modeling><unbalanced-classes><class-imbalance>","1",""
"64466","1","2019-12-09 09:49:25","1","55","<machine-learning><deep-learning><classification><nlp><word-embeddings>","3",""
"64471","1","2019-12-09 10:13:11","2","248","<machine-learning><weka>","2",""
"64474","1","2019-12-09 11:17:39","0","688","<dataset><python-3.x>","0",""
"74281","1","2020-05-16 10:03:23","0","89","<machine-learning><classification><scikit-learn><decision-trees><numpy>","1",""
"74282","1","2020-05-16 10:07:21","1","56","<deep-learning><cnn><backpropagation>","0",""
"74288","1","2020-05-16 15:36:15","0","14","<machine-learning><cnn>","1",""
"74289","1","2020-05-16 15:39:59","0","16","<regularization><softmax><learning><ml>","0",""
"74298","1","2020-05-16 18:17:53","1","25","<machine-learning><neural-network><backpropagation><state-of-the-art>","0",""
"74299","1","2020-05-16 18:27:12","0","8","<neural-network><keras><time-series><lstm>","0",""
"74300","1","2020-05-16 18:47:30","0","21","<python><pandas><jupyter>","1",""
"74301","1","2020-05-16 18:50:52","1","18","<ensemble-modeling><generalization><ensemble-learning>","1",""
"74302","1","2020-05-16 18:53:25","0","17","<machine-learning><cnn><machine-learning-model>","0",""
"74303","1","2020-05-16 19:01:49","0","9","<deep-learning><gan>","0",""
"74306","1","2020-05-16 20:14:44","0","23","<cnn><convolution><backpropagation>","0",""
"74307","1","2020-05-16 20:33:01","0","78","<scikit-learn><categorical-data><labels><categorical-encoding><encoder>","1",""
"74308","1","2020-05-16 21:36:32","0","17","<machine-learning><statistics><machine-learning-model><bias>","0",""
"74309","1","2020-05-16 22:02:55","0","24","<machine-learning><python><visualization><anomaly-detection><graphs>","0",""
"74310","1","2020-05-16 22:04:38","0","19","<neural-network><gradient-descent><backpropagation>","1",""
"74311","1","2020-05-16 22:12:56","0","22","<linear-regression>","0",""
"74313","1","2020-05-16 23:41:32","0","36","<python><clustering><pandas><k-means><matplotlib>","1",""
"74315","1","2020-05-14 17:27:09","0","26","<tensorflow>","1",""
"74316","1","2020-05-17 00:23:05","4","268","<machine-learning><reinforcement-learning>","2",""
"74322","1","2020-05-17 04:02:18","0","13","<neural-network><deep-learning><math><cost-function>","1",""
"74328","1","2020-05-17 06:58:47","-3","180","<neural-network><deep-learning><backpropagation><cost-function><math>","2",""
"74331","1","2020-05-17 07:47:11","0","32","<classification><vector-space-models>","1",""
"74335","1","2020-05-17 08:39:10","0","13","<nlp><unsupervised-learning><mcmc>","0",""
"74338","1","2020-05-17 09:53:06","1","11","<classification><multilabel-classification>","0",""
"74339","1","2020-05-17 09:53:23","0","46","<machine-learning><neural-network><hyperparameter-tuning>","2",""
"74340","1","2020-05-17 09:54:41","2","14","<neural-network><time-series><training><terminology>","0",""
"74341","1","2020-05-17 10:07:03","5","188","<regularization>","1","2"
"55768","1","2019-07-16 11:23:46","0","25","<convolution>","1",""
"55769","1","2019-07-16 11:24:11","1","43","<machine-learning><multiclass-classification><loss-function>","1",""
"55771","1","2019-07-16 12:28:49","0","1428","<pandas><data-cleaning>","1",""
"55774","1","2019-07-16 12:51:01","1","196","<neural-network><deep-learning><classification><multi-output><interpretation>","2",""
"55777","1","2019-07-16 13:30:23","1","4120","<tensorflow>","1",""
"55785","1","2019-07-16 14:41:40","1","266","<q-learning>","1",""
"55793","1","2019-07-16 17:45:03","1","2602","<machine-learning><python><scikit-learn><numpy>","1",""
"55795","1","2019-07-16 19:03:17","2","1423","<machine-learning><deep-learning><scikit-learn>","1","2"
"55803","1","2019-07-17 00:05:06","1","42","<nlp><text-mining>","0",""
"55804","1","2019-07-17 01:11:25","0","25","<predictive-modeling>","0",""
"55808","1","2019-07-17 05:26:43","0","64","<python><pandas><dataframe>","2",""
"55811","1","2019-07-17 05:49:50","2","1068","<python><pandas><csv><data-formats>","1","1"
"55815","1","2019-07-17 06:46:12","0","11","<machine-learning>","0",""
"55816","1","2019-07-17 07:14:02","0","72","<machine-learning><deep-learning><cnn><batch-normalization>","0",""
"55817","1","2019-07-17 07:23:51","1","13","<machine-learning><preprocessing><pipelines>","0",""
"55818","1","2019-07-17 08:00:00","0","54","<machine-learning><r><feature-engineering><data-science-model><feature-map>","0",""
"55820","1","2019-07-17 08:59:13","0","1981","<python><pandas>","1",""
"55821","1","2019-07-17 09:29:07","3","33","<machine-learning><computer-vision><natural-language-process>","2","1"
"55823","1","2019-07-17 09:35:57","1","28","<deep-learning>","0","1"
"55826","1","2019-07-17 11:09:26","0","72","<machine-learning><classification><class-imbalance>","2",""
"55828","1","2019-07-17 11:45:42","0","417","<deep-learning>","1",""
"55829","1","2019-07-17 11:51:26","0","39","<machine-learning><deep-learning><anomaly-detection>","1",""
"55830","1","2019-07-17 11:55:42","0","1078","<machine-learning><python>","1",""
"55831","1","2019-07-17 12:03:36","4","150","<machine-learning><regularization><lasso>","2",""
"55833","1","2019-07-17 13:39:38","0","514","<machine-learning><keras><time-series><lstm><sequence>","0","1"
"55835","1","2019-07-17 13:47:50","0","526","<machine-learning><nlp><word2vec><gensim>","1",""
"55838","1","2019-07-17 13:56:09","1","419","<deep-learning><gan><transfer-learning><generative-models>","1",""
"55843","1","2019-07-17 15:06:27","1","96","<machine-learning><text-mining>","1",""
"55850","1","2019-07-17 15:53:35","1","914","<scipy>","1","0"
"55855","1","2019-07-17 18:10:46","0","234","<machine-learning><tensorflow>","1",""
"55856","1","2019-07-17 18:33:59","0","61","<python><nlp><clustering><word-embeddings>","1",""
"55859","1","2019-07-17 19:32:53","1","150","<deep-learning><keras><tensorflow>","2","2"
"55860","1","2019-07-17 19:36:40","1","57","<beginner>","1","2"
"55862","1","2019-07-17 20:17:56","0","15","<decision-trees>","1",""
"55869","1","2019-07-17 21:51:57","1","38","<scikit-learn><random-forest>","0",""
"45189","1","2019-02-06 22:44:04","1","10","<time-series>","0",""
"45190","1","2019-02-07 04:49:52","1","58","<natural-language-process><language-model>","0",""
"45197","1","2019-02-07 08:37:05","1","74","<machine-learning><deep-learning><supervised-learning>","1",""
"45200","1","2019-02-07 09:06:03","1","36","<machine-learning><neural-network><cnn>","1",""
"45202","1","2019-02-07 09:46:19","2","64","<predictive-modeling><model-selection><evaluation><scoring>","1",""
"45203","1","2019-02-07 09:53:25","1","50","<r><data-mining><visualization><ggplot2>","1",""
"45204","1","2019-02-07 09:56:54","1","63","<nlp>","0",""
"45208","1","2019-02-07 10:14:38","1","471","<keras><scikit-learn><cross-validation><class-imbalance>","2",""
"45211","1","2019-02-07 10:47:30","2","52","<machine-learning><regression><statistics><logistic-regression>","1",""
"45214","1","2019-02-07 12:37:57","2","109","<dataset><training>","1",""
"45216","1","2019-02-07 12:46:53","1","35","<time-series><lstm><rnn><sequence-to-sequence><stacked-lstm>","0",""
"45220","1","2019-02-07 15:37:42","-1","107","<machine-learning><clustering><similarity><pca><dimensionality-reduction>","2",""
"45221","1","2019-02-07 15:48:51","2","29","<training><labels><binary><classifier>","0",""
"45223","1","2019-02-07 16:10:54","1","57","<machine-learning><ensemble-modeling>","2",""
"45224","1","2019-02-07 18:00:45","1","227","<python><keras>","0","1"
"45228","1","2019-02-07 18:47:25","1","1767","<machine-learning><keras><time-series><lstm>","1","1"
"45230","1","2019-02-07 18:59:38","1","93","<machine-learning><classification><svm><fuzzy-logic>","0",""
"45231","1","2019-02-07 19:32:24","1","214","<time-series><clustering>","1",""
"45236","1","2019-02-07 23:23:03","3","542","<statistics><distribution><excel><churn>","3",""
"45237","1","2019-02-07 23:53:36","1","18","<colab>","0",""
"45238","1","2019-02-08 02:51:26","3","505","<naive-bayes-classifier><missing-data>","2",""
"45239","1","2019-02-08 04:13:36","1","4082","<python><regression>","1",""
"45240","1","2019-02-08 04:34:06","1","53","<neural-network><cnn><transfer-learning><neural>","1",""
"45243","1","2019-02-08 06:09:06","4","98","<machine-learning><neural-network><reinforcement-learning>","2","1"
"45246","1","2019-02-08 08:49:04","1","1935","<neural-network><deep-learning><keras><tensorflow><convnet>","1",""
"45251","1","2019-02-08 09:37:25","1","163","<classification><scikit-learn><data-mining><text-mining><word2vec>","1",""
"45254","1","2019-02-08 09:47:49","3","103","<data-mining><time-series><predictive-modeling><statistics><prediction>","1","1"
"45255","1","2019-02-08 10:14:25","4","1062","<naive-bayes-classifier><outlier><bayesian>","2","2"
"45256","1","2019-02-08 10:29:29","0","1243","<machine-learning><regression><statistics>","1",""
"45263","1","2019-02-08 12:46:10","0","101","<machine-learning><feature-selection><feature-extraction><feature-engineering><machine-learning-model>","1",""
"45276","1","2019-02-08 17:36:13","2","454","<machine-learning><python><deep-learning><tensorflow>","1",""
"45277","1","2019-02-08 18:30:04","1","92","<pandas>","0",""
"45279","1","2019-02-08 19:31:01","2","27","<classification><accuracy><metric>","2",""
"45281","1","2019-02-08 21:23:21","1","4493","<machine-learning><neural-network><deep-learning><keras>","2",""
"45282","1","2019-02-08 22:09:13","3","4727","<cnn>","1","3"
"45284","1","2019-02-08 23:04:18","1","267","<machine-learning><feature-engineering>","1",""
"45285","1","2019-02-09 00:14:07","6","1086","<neural-network><regression><logistic-regression><loss-function><probability>","2","2"
"45286","1","2019-02-09 00:20:54","1","34","<neural-network><feature-engineering><gradient-descent>","1",""
"45287","1","2019-02-09 01:48:15","1","17","<machine-learning><classification><data-mining><decision-trees><scoring>","0","1"
"45288","1","2019-02-09 03:49:28","1","71","<machine-learning><rbm>","1",""
